102041	grmpy	414.216
103679	grmpy	418.012
104235	grmpy	416.918
105176	grmpy	413.122
105767	grmpy	418.037
105860	grmpy	410.988
105979	grmpy	418.011
106039	grmpy	418.895
106071	grmpy	411.429
106246	grmpy	416.198
106331	grmpy	419.079
106880	grmpy	418.554
109521	grmpy	417.996
109646	grmpy	413.650
109735	grmpy	409.931
110168	grmpy	418.037
110828	grmpy	417.626
112061	grmpy	419.738
112126	grmpy	414.060
112249	grmpy	413.984
112332	grmpy	416.994
112694	grmpy	418.792
113111	grmpy	408.151
114709	grmpy	419.337
114713	grmpy	418.011
114990	grmpy	418.745
116019	grmpy	418.110
116051	grmpy	418.011
116210	grmpy	412.229
116354	grmpy	418.012
116360	grmpy	414.901
117226	grmpy	419.219
117397	grmpy	418.805
118393	grmpy	418.050
118864	grmpy	417.520
118990	grmpy	410.378
119302	grmpy	418.012
119791	grmpy	418.914
120217	grmpy	419.616
121001	grmpy	419.169
121085	grmpy	405.899
121407	grmpy	418.796
121476	grmpy	417.433
121670	grmpy	418.259
122522	grmpy	414.594
122528	grmpy	418.012
122801	grmpy	414.338
122916	grmpy	418.013
125511	grmpy	418.015
125535	grmpy	419.893
125554	grmpy	418.830
126176	grmpy	419.380
126554	grmpy	418.672
126903	grmpy	418.013
127008	grmpy	418.439
127305	grmpy	418.829
127417	grmpy	416.505
127542	grmpy	418.569
127611	grmpy	416.792
128061	grmpy	418.277
128154	grmpy	413.880
129405	grmpy	418.691
129720	grmpy	418.566
129926	grmpy	418.831
130211	grmpy	418.011
130687	grmpy	412.727
130759	grmpy	419.668
130896	grmpy	418.648
131224	grmpy	419.205
13186	grmpy	411.511
132224	grmpy	418.786
132657	grmpy	414.669
139272	grmpy	419.215
81760	grmpy	409.999
82051	grmpy	419.719
82063	grmpy	418.012
82492	grmpy	416.439
82790	grmpy	410.800
83010	grmpy	419.062
83454	grmpy	418.959
83999	grmpy	417.997
84103	grmpy	414.810
84354	grmpy	417.987
84688	grmpy	418.011
84761	grmpy	418.014
84973	grmpy	418.029
85083	grmpy	418.889
85173	grmpy	419.335
85369	grmpy	418.011
85853	grmpy	404.764
86287	grmpy	409.328
86350	grmpy	419.435
86444	grmpy	411.825
86924	grmpy	417.543
87135	grmpy	414.435
87346	grmpy	416.286
87457	grmpy	418.012
87538	grmpy	418.441
87563	grmpy	406.011
87601	grmpy	414.534
87646	grmpy	419.103
87804	grmpy	411.104
87990	grmpy	419.041
88209	grmpy	417.998
88402	grmpy	419.411
88608	grmpy	419.385
88770	grmpy	419.172
89377	grmpy	419.834
90060	grmpy	410.456
90077	grmpy	416.687
90262	grmpy	418.495
90281	grmpy	409.459
90683	grmpy	418.011
91919	grmpy	419.584
91962	grmpy	418.012
92193	grmpy	419.830
92211	grmpy	416.827
99352	grmpy	419.555
92927	grmpy	410.934
93051	grmpy	411.345
93169	grmpy	418.012
93278	grmpy	414.849
93292	grmpy	413.703
93406	grmpy	418.586
93549	grmpy	417.776
93734	grmpy	410.239
93787	grmpy	419.237
93856	grmpy	416.194
94848	grmpy	419.311
95015	grmpy	419.472
95460	grmpy	418.775
96659	grmpy	409.077
97092	grmpy	419.808
97271	grmpy	419.036
97485	grmpy	419.082
97994	grmpy	412.887
98314	grmpy	416.696
98394	grmpy	406.336
98567	grmpy	412.071
98831	grmpy	419.962
98871	grmpy	419.972
99352	grmpy	415.078
99604	grmpy	418.377
99949	grmpy	415.369
99964	grmpy	419.978
