102041	grmpy	9.782
103679	grmpy	16.000
104235	grmpy	5.542
105176	grmpy	8.322
105767	grmpy	16.000
105860	grmpy	5.722
105979	grmpy	16.000
106039	grmpy	2.022
106071	grmpy	11.555
106246	grmpy	12.484
106331	grmpy	4.871
106880	grmpy	5.586
109521	grmpy	16.000
109646	grmpy	7.424
109735	grmpy	4.304
110168	grmpy	7.038
110828	grmpy	8.930
112061	grmpy	11.108
112126	grmpy	11.568
112249	grmpy	11.288
112332	grmpy	2.601
112694	grmpy	8.244
113111	grmpy	6.981
114709	grmpy	2.491
114713	grmpy	16.000
114990	grmpy	6.065
116019	grmpy	0.123
116051	grmpy	16.000
116210	grmpy	9.965
116354	grmpy	16.000
116360	grmpy	10.994
117226	grmpy	6.746
117397	grmpy	3.114
118393	grmpy	13.292
118864	grmpy	13.904
118990	grmpy	14.062
119302	grmpy	16.000
119791	grmpy	6.729
120217	grmpy	12.406
121001	grmpy	3.415
121085	grmpy	14.183
121407	grmpy	7.541
121476	grmpy	1.778
121670	grmpy	9.803
122522	grmpy	7.717
122528	grmpy	16.000
122801	grmpy	9.908
122916	grmpy	10.011
125511	grmpy	16.000
125535	grmpy	3.375
125554	grmpy	5.560
126176	grmpy	7.647
126554	grmpy	7.391
126903	grmpy	16.000
127008	grmpy	12.406
127305	grmpy	15.283
127417	grmpy	12.496
127542	grmpy	6.766
127611	grmpy	4.536
128061	grmpy	4.772
128154	grmpy	3.520
129405	grmpy	2.109
129720	grmpy	2.011
129926	grmpy	6.184
130211	grmpy	16.000
130687	grmpy	14.900
130759	grmpy	3.532
130896	grmpy	7.171
131224	grmpy	7.288
13186	grmpy	3.220
132224	grmpy	2.757
132657	grmpy	13.394
139272	grmpy	4.045
81760	grmpy	6.450
82051	grmpy	11.630
82063	grmpy	14.910
82492	grmpy	15.621
82790	grmpy	15.261
83010	grmpy	5.091
83454	grmpy	5.355
83999	grmpy	16.000
84103	grmpy	5.884
84354	grmpy	6.935
84688	grmpy	16.000
84761	grmpy	16.000
84973	grmpy	16.000
85083	grmpy	5.711
85173	grmpy	6.838
85369	grmpy	16.000
85853	grmpy	5.780
86287	grmpy	10.380
86350	grmpy	15.257
86444	grmpy	15.613
86924	grmpy	5.392
87135	grmpy	13.332
87346	grmpy	15.616
87457	grmpy	16.000
87538	grmpy	3.258
87563	grmpy	12.682
87601	grmpy	15.625
87646	grmpy	11.855
87804	grmpy	7.347
87990	grmpy	7.091
88209	grmpy	16.000
88402	grmpy	6.668
88608	grmpy	3.608
88770	grmpy	4.916
89377	grmpy	11.520
90060	grmpy	11.460
90077	grmpy	8.468
90262	grmpy	3.221
90281	grmpy	10.390
90683	grmpy	16.000
91919	grmpy	9.524
91962	grmpy	16.000
92193	grmpy	4.262
92211	grmpy	12.685
99352	grmpy	4.383
92927	grmpy	2.351
93051	grmpy	13.234
93169	grmpy	16.000
93278	grmpy	8.648
93292	grmpy	8.394
93406	grmpy	13.947
93549	grmpy	8.703
93734	grmpy	5.841
93787	grmpy	12.238
93856	grmpy	15.626
94848	grmpy	4.192
95015	grmpy	1.858
95460	grmpy	2.458
96659	grmpy	9.108
97092	grmpy	2.773
97271	grmpy	5.805
97485	grmpy	6.986
97994	grmpy	6.315
98314	grmpy	15.636
98394	grmpy	7.220
98567	grmpy	5.339
98831	grmpy	5.727
98871	grmpy	9.605
99352	grmpy	2.473
99604	grmpy	12.773
99949	grmpy	15.613
99964	grmpy	13.580
