102041	grmpy	594.000
103679	grmpy	630.000
104235	grmpy	490.000
105176	grmpy	525.000
105767	grmpy	630.000
105860	grmpy	503.000
105979	grmpy	630.000
106039	grmpy	318.000
106071	grmpy	600.000
106246	grmpy	596.000
106331	grmpy	435.000
106880	grmpy	506.000
109521	grmpy	630.000
109646	grmpy	485.000
109735	grmpy	460.000
110168	grmpy	505.000
110828	grmpy	520.000
112061	grmpy	602.000
112126	grmpy	600.000
112249	grmpy	540.000
112332	grmpy	364.000
112694	grmpy	542.000
113111	grmpy	538.000
114709	grmpy	390.000
114713	grmpy	630.000
114990	grmpy	516.000
116019	grmpy	241.000
116051	grmpy	630.000
116210	grmpy	562.000
116354	grmpy	630.000
116360	grmpy	556.000
117226	grmpy	524.000
117397	grmpy	420.000
118393	grmpy	593.000
118864	grmpy	606.000
118990	grmpy	575.000
119302	grmpy	630.000
119791	grmpy	524.000
120217	grmpy	580.000
121001	grmpy	447.000
121085	grmpy	590.000
121407	grmpy	547.000
121476	grmpy	331.000
121670	grmpy	594.000
122522	grmpy	530.000
122528	grmpy	630.000
122801	grmpy	500.000
122916	grmpy	561.000
125511	grmpy	630.000
125535	grmpy	371.000
125554	grmpy	490.000
126176	grmpy	500.000
126554	grmpy	566.000
126903	grmpy	630.000
127008	grmpy	581.000
127305	grmpy	617.000
127417	grmpy	596.000
127542	grmpy	492.000
127611	grmpy	473.000
128061	grmpy	470.000
128154	grmpy	462.000
129405	grmpy	360.000
129720	grmpy	374.000
129926	grmpy	515.000
130211	grmpy	630.000
130687	grmpy	603.000
130759	grmpy	445.000
130896	grmpy	520.000
131224	grmpy	519.000
13186	grmpy	418.000
132224	grmpy	449.000
132657	grmpy	548.000
139272	grmpy	415.000
81760	grmpy	560.000
82051	grmpy	584.000
82063	grmpy	618.000
82492	grmpy	616.000
82790	grmpy	617.000
83010	grmpy	496.000
83454	grmpy	491.000
83999	grmpy	630.000
84103	grmpy	470.000
84354	grmpy	522.000
84688	grmpy	630.000
84761	grmpy	630.000
84973	grmpy	630.000
85083	grmpy	455.000
85173	grmpy	460.000
85369	grmpy	630.000
85853	grmpy	437.000
86287	grmpy	575.000
86350	grmpy	617.000
86444	grmpy	616.000
86924	grmpy	507.000
87135	grmpy	608.000
87346	grmpy	616.000
87457	grmpy	630.000
87538	grmpy	418.000
87563	grmpy	580.000
87601	grmpy	631.000
87646	grmpy	614.000
87804	grmpy	472.000
87990	grmpy	505.000
88209	grmpy	630.000
88402	grmpy	493.000
88608	grmpy	425.000
88770	grmpy	484.000
89377	grmpy	600.000
90060	grmpy	585.000
90077	grmpy	445.000
90262	grmpy	367.000
90281	grmpy	575.000
90683	grmpy	630.000
91919	grmpy	549.000
91962	grmpy	630.000
92193	grmpy	463.000
92211	grmpy	595.000
99352	grmpy	476.000
92927	grmpy	392.000
93051	grmpy	578.000
93169	grmpy	630.000
93278	grmpy	555.000
93292	grmpy	541.000
93406	grmpy	606.000
93549	grmpy	492.000
93734	grmpy	518.000
93787	grmpy	597.000
93856	grmpy	616.000
94848	grmpy	430.000
95015	grmpy	365.000
95460	grmpy	389.000
96659	grmpy	567.000
97092	grmpy	397.000
97271	grmpy	451.000
97485	grmpy	471.000
97994	grmpy	480.000
98314	grmpy	631.000
98394	grmpy	503.000
98567	grmpy	475.000
98831	grmpy	471.000
98871	grmpy	611.000
99352	grmpy	407.000
99604	grmpy	595.000
99949	grmpy	616.000
99964	grmpy	592.000
