102041	grmpy	415.391
103679	grmpy	390.201
104235	grmpy	411.490
105176	grmpy	418.833
105767	grmpy	411.718
105860	grmpy	416.284
105979	grmpy	411.716
106039	grmpy	419.833
106071	grmpy	418.933
106246	grmpy	390.174
106331	grmpy	417.101
106880	grmpy	417.472
109521	grmpy	409.300
109646	grmpy	392.991
109735	grmpy	418.865
110168	grmpy	418.481
110828	grmpy	419.708
112061	grmpy	419.692
112126	grmpy	415.647
112249	grmpy	419.206
112332	grmpy	418.509
112694	grmpy	419.825
113111	grmpy	396.827
114709	grmpy	418.853
114713	grmpy	410.750
114990	grmpy	406.242
116019	grmpy	418.192
116051	grmpy	411.720
116210	grmpy	419.137
116354	grmpy	411.714
116360	grmpy	417.976
117226	grmpy	411.721
117397	grmpy	418.720
118393	grmpy	416.509
118864	grmpy	411.720
118990	grmpy	416.179
119302	grmpy	419.792
119791	grmpy	419.496
120217	grmpy	419.219
121001	grmpy	419.977
121085	grmpy	403.621
121407	grmpy	418.020
121476	grmpy	419.787
121670	grmpy	419.909
122522	grmpy	407.028
122528	grmpy	407.729
122801	grmpy	415.699
122916	grmpy	419.434
125511	grmpy	411.715
125535	grmpy	418.594
125554	grmpy	397.930
126176	grmpy	413.724
126554	grmpy	419.556
126903	grmpy	411.722
127008	grmpy	419.868
127305	grmpy	411.718
127417	grmpy	418.300
127542	grmpy	419.826
127611	grmpy	418.037
128061	grmpy	409.765
128154	grmpy	418.720
129405	grmpy	419.471
129720	grmpy	414.063
129926	grmpy	406.830
130211	grmpy	412.498
130687	grmpy	417.197
130759	grmpy	394.515
130896	grmpy	418.833
131224	grmpy	417.548
13186	grmpy	419.894
132224	grmpy	418.925
132657	grmpy	418.765
139272	grmpy	396.417
81760	grmpy	416.113
82051	grmpy	412.183
82063	grmpy	419.812
82492	grmpy	411.726
82790	grmpy	411.718
83010	grmpy	419.878
83454	grmpy	411.636
83999	grmpy	419.485
84103	grmpy	392.160
84354	grmpy	418.491
84688	grmpy	401.913
84761	grmpy	411.719
84973	grmpy	417.213
85083	grmpy	416.484
85173	grmpy	410.266
85369	grmpy	411.717
85853	grmpy	419.493
86287	grmpy	419.417
86350	grmpy	418.194
86444	grmpy	391.668
86924	grmpy	414.169
87135	grmpy	411.717
87346	grmpy	419.540
87457	grmpy	419.761
87538	grmpy	418.050
87563	grmpy	411.717
87601	grmpy	406.266
87646	grmpy	418.402
87804	grmpy	411.944
87990	grmpy	410.725
88209	grmpy	411.720
88402	grmpy	419.394
88608	grmpy	418.947
88770	grmpy	396.410
89377	grmpy	414.458
90060	grmpy	419.651
90077	grmpy	417.448
90262	grmpy	417.197
90281	grmpy	418.328
90683	grmpy	411.723
91919	grmpy	416.640
91962	grmpy	411.721
92193	grmpy	419.897
92211	grmpy	389.140
99352	grmpy	417.885
92927	grmpy	415.117
93051	grmpy	410.560
93169	grmpy	411.722
93278	grmpy	416.713
93292	grmpy	415.051
93406	grmpy	413.838
93549	grmpy	419.866
93734	grmpy	414.457
93787	grmpy	395.720
93856	grmpy	411.726
94848	grmpy	414.728
95015	grmpy	418.367
95460	grmpy	417.880
96659	grmpy	400.504
97092	grmpy	410.011
97271	grmpy	417.510
97485	grmpy	417.865
97994	grmpy	418.222
98314	grmpy	411.717
98394	grmpy	406.834
98567	grmpy	418.869
98831	grmpy	411.722
98871	grmpy	395.350
99352	grmpy	418.184
99604	grmpy	399.658
99949	grmpy	405.201
99964	grmpy	408.106
