102041	grmpy	16.000
103679	grmpy	12.481
104235	grmpy	16.000
105176	grmpy	7.738
105767	grmpy	16.000
105860	grmpy	9.406
105979	grmpy	16.000
106039	grmpy	8.449
106071	grmpy	16.000
106246	grmpy	16.000
106331	grmpy	14.107
106880	grmpy	13.900
109521	grmpy	16.000
109646	grmpy	16.000
109735	grmpy	16.000
110168	grmpy	15.294
110828	grmpy	5.277
112061	grmpy	13.123
112126	grmpy	13.870
112249	grmpy	12.975
112332	grmpy	5.612
112694	grmpy	15.337
113111	grmpy	14.936
114709	grmpy	13.239
114713	grmpy	16.000
114990	grmpy	16.000
116019	grmpy	NaN
116051	grmpy	16.000
116210	grmpy	9.356
116354	grmpy	16.000
116360	grmpy	14.374
117226	grmpy	16.000
117397	grmpy	14.126
118393	grmpy	9.064
118864	grmpy	16.000
118990	grmpy	13.564
119302	grmpy	15.650
119791	grmpy	16.000
120217	grmpy	8.934
121001	grmpy	10.918
121085	grmpy	16.000
121407	grmpy	10.178
121476	grmpy	6.302
121670	grmpy	13.620
122522	grmpy	8.544
122528	grmpy	16.000
122801	grmpy	7.191
122916	grmpy	10.382
125511	grmpy	16.000
125535	grmpy	2.776
125554	grmpy	15.360
126176	grmpy	14.554
126554	grmpy	4.409
126903	grmpy	16.000
127008	grmpy	14.643
127305	grmpy	16.000
127417	grmpy	13.822
127542	grmpy	13.600
127611	grmpy	11.644
128061	grmpy	15.993
128154	grmpy	13.426
129405	grmpy	5.075
129720	grmpy	15.186
129926	grmpy	11.515
130211	grmpy	16.000
130687	grmpy	15.328
130759	grmpy	16.000
130896	grmpy	11.140
131224	grmpy	10.094
13186	grmpy	2.788
132224	grmpy	14.855
132657	grmpy	16.000
139272	grmpy	12.163
81760	grmpy	15.263
82051	grmpy	15.316
82063	grmpy	15.233
82492	grmpy	16.000
82790	grmpy	16.000
83010	grmpy	14.589
83454	grmpy	12.436
83999	grmpy	7.760
84103	grmpy	13.372
84354	grmpy	15.081
84688	grmpy	13.543
84761	grmpy	16.000
84973	grmpy	2.285
85083	grmpy	7.565
85173	grmpy	12.033
85369	grmpy	16.000
85853	grmpy	6.687
86287	grmpy	15.665
86350	grmpy	14.738
86444	grmpy	16.000
86924	grmpy	11.330
87135	grmpy	16.000
87346	grmpy	11.984
87457	grmpy	10.764
87538	grmpy	16.000
87563	grmpy	16.000
87601	grmpy	15.365
87646	grmpy	15.371
87804	grmpy	16.000
87990	grmpy	8.402
88209	grmpy	16.000
88402	grmpy	15.393
88608	grmpy	8.224
88770	grmpy	12.144
89377	grmpy	12.903
90060	grmpy	7.854
90077	grmpy	7.997
90262	grmpy	7.795
90281	grmpy	9.418
90683	grmpy	16.000
91919	grmpy	1.996
91962	grmpy	16.000
92193	grmpy	4.177
92211	grmpy	10.944
99352	grmpy	6.872
92927	grmpy	14.576
93051	grmpy	14.290
93169	grmpy	16.000
93278	grmpy	14.379
93292	grmpy	16.000
93406	grmpy	13.925
93549	grmpy	6.943
93734	grmpy	11.793
93787	grmpy	16.000
93856	grmpy	16.000
94848	grmpy	16.000
95015	grmpy	10.751
95460	grmpy	14.422
96659	grmpy	16.000
97092	grmpy	14.593
97271	grmpy	4.192
97485	grmpy	11.366
97994	grmpy	9.981
98314	grmpy	16.000
98394	grmpy	13.256
98567	grmpy	5.366
98831	grmpy	16.000
98871	grmpy	11.047
99352	grmpy	15.043
99604	grmpy	16.000
99949	grmpy	15.298
99964	grmpy	16.000
