102041	grmpy	14.000
103679	grmpy	37.000
104235	grmpy	0.000
105176	grmpy	38.000
105767	grmpy	0.000
105860	grmpy	46.000
105979	grmpy	0.000
106039	grmpy	109.000
106071	grmpy	2.000
106246	grmpy	8.000
106331	grmpy	32.000
106880	grmpy	91.000
109521	grmpy	68.000
109646	grmpy	9.000
109735	grmpy	112.000
110168	grmpy	83.000
110828	grmpy	61.000
112061	grmpy	16.000
112126	grmpy	21.000
112249	grmpy	0.000
112332	grmpy	93.000
112694	grmpy	2.000
113111	grmpy	66.000
114709	grmpy	61.000
114713	grmpy	0.000
114990	grmpy	25.000
116019	grmpy	205.000
116051	grmpy	0.000
116210	grmpy	19.000
116354	grmpy	0.000
116360	grmpy	16.000
117226	grmpy	0.000
117397	grmpy	94.000
118393	grmpy	1.000
118864	grmpy	0.000
118990	grmpy	3.000
119302	grmpy	2.000
119791	grmpy	41.000
120217	grmpy	1.000
121001	grmpy	98.000
121085	grmpy	60.000
121407	grmpy	17.000
121476	grmpy	154.000
121670	grmpy	60.000
122522	grmpy	1.000
122528	grmpy	13.000
122801	grmpy	0.000
122916	grmpy	102.000
125511	grmpy	0.000
125535	grmpy	39.000
125554	grmpy	9.000
126176	grmpy	12.000
126554	grmpy	21.000
126903	grmpy	0.000
127008	grmpy	11.000
127305	grmpy	0.000
127417	grmpy	87.000
127542	grmpy	83.000
127611	grmpy	117.000
128061	grmpy	36.000
128154	grmpy	78.000
129405	grmpy	89.000
129720	grmpy	71.000
129926	grmpy	136.000
130211	grmpy	49.000
130687	grmpy	1.000
130759	grmpy	86.000
130896	grmpy	76.000
131224	grmpy	14.000
13186	grmpy	45.000
132224	grmpy	121.000
132657	grmpy	2.000
139272	grmpy	62.000
81760	grmpy	33.000
82051	grmpy	4.000
82063	grmpy	20.000
82492	grmpy	0.000
82790	grmpy	0.000
83010	grmpy	20.000
83454	grmpy	3.000
83999	grmpy	1.000
84103	grmpy	48.000
84354	grmpy	95.000
84688	grmpy	54.000
84761	grmpy	0.000
84973	grmpy	0.000
85083	grmpy	85.000
85173	grmpy	12.000
85369	grmpy	0.000
85853	grmpy	65.000
86287	grmpy	0.000
86350	grmpy	2.000
86444	grmpy	27.000
86924	grmpy	48.000
87135	grmpy	0.000
87346	grmpy	68.000
87457	grmpy	3.000
87538	grmpy	24.000
87563	grmpy	0.000
87601	grmpy	1.000
87646	grmpy	0.000
87804	grmpy	29.000
87990	grmpy	20.000
88209	grmpy	0.000
88402	grmpy	0.000
88608	grmpy	48.000
88770	grmpy	80.000
89377	grmpy	27.000
90060	grmpy	55.000
90077	grmpy	0.000
90262	grmpy	67.000
90281	grmpy	92.000
90683	grmpy	0.000
91919	grmpy	3.000
91962	grmpy	0.000
92193	grmpy	64.000
92211	grmpy	7.000
99352	grmpy	87.000
92927	grmpy	111.000
93051	grmpy	0.000
93169	grmpy	0.000
93278	grmpy	57.000
93292	grmpy	0.000
93406	grmpy	27.000
93549	grmpy	1.000
93734	grmpy	7.000
93787	grmpy	7.000
93856	grmpy	0.000
94848	grmpy	25.000
95015	grmpy	132.000
95460	grmpy	88.000
96659	grmpy	10.000
97092	grmpy	69.000
97271	grmpy	24.000
97485	grmpy	8.000
97994	grmpy	0.000
98314	grmpy	0.000
98394	grmpy	126.000
98567	grmpy	145.000
98831	grmpy	0.000
98871	grmpy	4.000
99352	grmpy	15.000
99604	grmpy	7.000
99949	grmpy	3.000
99964	grmpy	0.000
